gameid,Blue_bot_champion,Blue_jng_champion,Blue_mid_champion,Blue_sup_champion,Blue_top_champion,Red_bot_champion,Red_jng_champion,Red_mid_champion,Red_sup_champion,Red_top_champion,Blue_bot_player_champ_wr,Blue_jng_player_champ_wr,Blue_mid_player_champ_wr,Blue_sup_player_champ_wr,Blue_top_player_champ_wr,Red_bot_player_champ_wr,Red_jng_player_champ_wr,Red_mid_player_champ_wr,Red_sup_player_champ_wr,Red_top_player_champ_wr,Blue_bot_player_recent_form,Blue_jng_player_recent_form,Blue_mid_player_recent_form,Blue_sup_player_recent_form,Blue_top_player_recent_form,Red_bot_player_recent_form,Red_jng_player_recent_form,Red_mid_player_recent_form,Red_sup_player_recent_form,Red_top_player_recent_form,Blue_bot_champ_meta_wr,Blue_jng_champ_meta_wr,Blue_mid_champ_meta_wr,Blue_sup_champ_meta_wr,Blue_top_champ_meta_wr,Red_bot_champ_meta_wr,Red_jng_champ_meta_wr,Red_mid_champ_meta_wr,Red_sup_champ_meta_wr,Red_top_champ_meta_wr,Blue_Team_Strength,Red_Team_Strength,blue_win_label
LOLTMNT01_132190,Kalista,Lee Sin,Brand,Leona,Zac,Varus,Jax,Hwei,Rell,Aatrox,0.5,0.0,1.0,0.5,1.0,0.5714285714285714,0.5,0.5,0.0,0.5,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,0.52,0.44,0.5714285714285714,0.45652173913043476,0.5,0.52,0.62,0.44,0.44,0.5,0.5154320987654321,0.3914794496691048,0
LOLTMNT01_132209,Ezreal,Sejuani,Corki,Leona,Rumble,Ashe,Viego,Azir,Braum,Ornn,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.8571428571428571,0.5,0.5,0.8,0.8,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,0.18181818181818182,0.46,0.5217391304347826,0.44680851063829785,0.42,0.34782608695652173,0.3125,0.56,0.6666666666666666,0.5833333333333334,0.611111111111111,0.6906906906906908,0
LOLTMNT01_132500,Varus,Sejuani,Tristana,Alistar,Rumble,Kalista,Lee Sin,Taliyah,Rell,Renekton,0.5,0.6666666666666666,0.6666666666666666,0.5,0.0,0.42857142857142855,0.0,0.6,0.5,1.0,0.4,0.6,0.4,0.4,0.2,0.6,0.6,0.6,0.6,0.6,0.54,0.48,0.62,0.5111111111111111,0.46,0.52,0.44,0.5,0.44,0.4,0.5437830687830688,0.5,1
LOLTMNT01_132517,Kai'Sa,Udyr,LeBlanc,Nautilus,Aatrox,Zeri,Sejuani,Ezreal,Rell,Rumble,0.5,1.0,1.0,0.5,1.0,1.0,0.625,0.5,0.2,0.6666666666666666,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.42857142857142855,0.4482758620689655,0.42857142857142855,0.62,0.5,0.5,0.5,0.3333333333333333,0.44,0.48,0.5753968253968254,0.45761183261183264,1
LOLTMNT01_132526,Nautilus,Lillia,Yone,Senna,Tristana,Zeri,Sejuani,Hwei,Leona,Twisted Fate,0.5,0.5,1.0,0.5,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,0.62,0.5,0.6363636363636364,0.56,0.64,0.5,0.48,0.46,0.42,0.38461538461538464,0.6998746867167919,0.13215488215488216,1
LOLTMNT01_146943,Miss Fortune,Maokai,Azir,Alistar,Aatrox,Jhin,Zyra,Corki,Rell,Jayce,0.0,0.3333333333333333,0.3333333333333333,0.6,0.5454545454545454,1.0,0.5,0.8571428571428571,0.6,0.5,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.4,0.54,0.6,0.5,0.52,0.575,0.5238095238095238,0.46,0.66,0.55,0.4087301587301587,0.7150793650793651,0
LOLTMNT01_147953,Zeri,Sejuani,Gragas,Bard,Renekton,Kog'Maw,Vi,Tristana,Milio,Rumble,0.0,0.5,1.0,0.5,0.3333333333333333,0.5,0.5,0.8,1.0,1.0,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.56,0.42,0.5,0.5,0.42,0.5,0.6,0.56,0.575,0.44,0.4188640973630832,0.7092074592074592,0
LOLTMNT01_149305,Zeri,Brand,Corki,Leona,Gnar,Kai'Sa,Zyra,Lucian,Alistar,K'Sante,0.6,1.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.5,0.54,0.65625,0.46,0.38,0.5714285714285714,0.48,0.5454545454545454,0.46,0.5,0.3,0.5690363416801606,0.5303030303030303,1
LOLTMNT01_149321,Miss Fortune,Maokai,Taliyah,Nautilus,Renekton,Xayah,Sejuani,Hwei,Rell,Jax,0.5,1.0,0.36363636363636365,0.625,0.5,0.5,0.3333333333333333,1.0,0.6666666666666666,1.0,0.8,0.8,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,0.4117647058823529,0.52,0.5,0.5,0.4,0.5263157894736842,0.42,0.4,0.66,0.52,0.5297979797979798,0.5787480063795853,0
LOLTMNT01_149355,Ashe,Nidalee,Ezreal,Nautilus,Renekton,Varus,Brand,Lucian,Leona,Gnar,1.0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.75,0.5,0.5,0.6666666666666666,0.0,0.8,0.6666666666666666,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.4,0.6153846153846154,0.6,0.48,0.38,0.56,0.6666666666666666,0.44,0.4,0.58,0.6756410256410256,0.5761221830702826,1
LOLTMNT01_149363,Kai'Sa,Maokai,Tristana,Alistar,Camille,Zeri,Karthus,Jayce,Rakan,K'Sante,1.0,0.5714285714285714,0.75,0.6666666666666666,0.5,0.8571428571428571,0.5,1.0,0.6,0.3333333333333333,0.4,0.4,0.4,0.4,0.4,0.8,0.75,0.8,0.8,0.8,0.48,0.52,0.58,0.5,0.6153846153846154,0.54,0.38461538461538464,0.5714285714285714,0.64,0.3,0.5585202104097453,0.6958333333333333,1
LOLTMNT01_150012,Ashe,Karthus,Zed,Rell,Renekton,Ezreal,Ivern,Azir,Alistar,Gnar,0.4,0.6666666666666666,0.5,0.6666666666666666,0.0,1.0,0.0,0.75,0.0,0.5,0.6,0.6,0.6,0.4,0.6,0.8,0.6,0.8,0.8,0.8,0.4,0.4166666666666667,0.5,0.66,0.4,0.58,0.5,0.58,0.48,0.5625,0.5840625423958757,0.6206593406593407,0
LOLTMNT01_150017,Miss Fortune,Lee Sin,Ahri,Galio,Kennen,Ziggs,Vi,Tristana,Leona,Rumble,0.5,1.0,0.5,0.5,0.5,0.0,0.6,1.0,0.5,0.6666666666666666,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,0.375,0.44,0.56,0.5,0.64,0.23529411764705882,0.6,0.58,0.4,0.44,0.6391941391941391,0.5602471519138186,1
LOLTMNT01_150352,Smolder,Vi,Twisted Fate,Rell,Aatrox,Miss Fortune,Sejuani,Yone,Tahm Kench,Jax,0.75,1.0,0.5,0.7142857142857143,0.7142857142857143,0.5,0.6666666666666666,1.0,0.5,1.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.4222222222222222,0.6,0.45,0.66,0.5,0.3888888888888889,0.44,0.5609756097560976,0.65,0.52,0.6546389287422286,0.5715947926375533,0
LOLTMNT01_151712,Zeri,Maokai,Azir,Nautilus,Olaf,Ezreal,Zyra,Tristana,Rell,Renekton,0.5,0.5555555555555556,0.45454545454545453,0.5,0.16666666666666666,0.5,1.0,0.8,0.5555555555555556,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,0.8,0.8,0.54,0.54,0.58,0.5,0.5405405405405406,0.6,0.5217391304347826,0.6,0.64,0.4,0.381850175967823,0.6466346153846154,0
LOLTMNT01_151735,Ezreal,Sejuani,Azir,Leona,Renekton,Ashe,Lee Sin,Taliyah,Braum,Kennen,1.0,0.6666666666666666,0.75,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.62,0.44,0.56,0.4,0.4,0.42,0.46,0.5,0.5882352941176471,0.6538461538461539,0.644927536231884,0.4639433551198257,0
LOLTMNT01_151744,Jhin,Maokai,Lucian,Bard,Rumble,Zeri,Brand,Ezreal,Alistar,K'Sante,0.5,0.9166666666666666,0.5,0.5,0.8,0.25,0.5,0.5,0.0,0.5,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.5853658536585366,0.52,0.42,0.6,0.42,0.52,0.6470588235294118,0.6,0.5,0.3,0.6041666666666666,0.4516386223520142,1
LOLTMNT01_151764,Ashe,Jarvan IV,Tristana,Braum,Rumble,Xayah,Lillia,Azir,Rakan,K'Sante,0.0,0.5,0.5,0.5714285714285714,0.5,0.625,1.0,0.0,0.6666666666666666,0.5,0.4,0.4,0.4,0.4,0.4,1.0,1.0,1.0,1.0,1.0,0.44,0.375,0.62,0.6,0.42,0.5384615384615384,0.625,0.54,0.64,0.3,0.4705882352941176,0.5730890464933017,0
LOLTMNT01_151828,Jhin,Brand,Ezreal,Nautilus,Jayce,Ashe,Shyvana,Yone,Leona,Gragas,1.0,0.8333333333333334,1.0,0.5555555555555556,0.5,0.0,0.5,0.0,0.0,0.5,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.5952380952380952,0.6285714285714286,0.6,0.48,0.5454545454545454,0.44,0.5,0.5714285714285714,0.4,0.47368421052631576,0.5240442829960215,0.28422619047619047,0
LOLTMNT01_152958,Ezreal,Nocturne,LeBlanc,Leona,Sion,Miss Fortune,Vi,Corki,Rell,Rumble,0.6666666666666666,0.0,1.0,0.42857142857142855,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.5588235294117647,0.48148148148148145,0.4,0.5,0.42105263157894735,0.6,0.46,0.64,0.42,0.6329787234042553,0.45448179271708683,0
LOLTMNT01_152978,Jhin,Sejuani,Corki,Bard,Rumble,Ezreal,Lee Sin,LeBlanc,Blitzcrank,K'Sante,1.0,0.5,0.8333333333333334,1.0,0.8333333333333334,0.5,0.5,0.0,0.5,0.75,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5813953488372093,0.44,0.46,0.6666666666666666,0.42,0.58,0.48,0.4642857142857143,0.375,0.3,0.6096491228070176,0.481439532334673,1
LOLTMNT01_152993,Kai'Sa,Xin Zhao,Corki,Nautilus,Renekton,Miss Fortune,Maokai,Ezreal,Rell,Gwen,0.0,0.3333333333333333,0.6666666666666666,0.4166666666666667,0.5555555555555556,0.6,0.7142857142857143,0.5,0.6,1.0,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,0.48,0.4,0.48,0.48,0.4,0.45,0.52,0.56,0.66,0.5185185185185185,0.4426199102829537,0.6518097805159799,0
LOLTMNT01_153142,Ashe,Lillia,Corki,Leona,Gwen,Ezreal,Vi,Azir,Rakan,Renekton,0.3333333333333333,0.5,0.16666666666666666,0.14285714285714285,0.5,0.3333333333333333,0.5,0.4166666666666667,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.44,0.6666666666666666,0.48,0.4,0.5357142857142857,0.56,0.6,0.54,0.66,0.38,0.30449156406748745,0.3738095238095238,0
LOLTMNT01_153150,Kai'Sa,Maokai,Taliyah,Rell,Renekton,Ezreal,Vi,Lucian,Leona,Rumble,0.25,0.8333333333333334,0.6666666666666666,0.8,0.5,0.0,0.875,1.0,0.42857142857142855,0.4,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.48,0.52,0.5,0.66,0.4,0.58,0.6,0.44,0.38,0.44,0.5826023391812866,0.5139350313768918,1
LOLTMNT01_153403,Kai'Sa,Karthus,Corki,Alistar,Renekton,Ezreal,Jarvan IV,Taliyah,Leona,Kennen,0.5,0.5,0.5,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.5,0.3333333333333333,0.5714285714285714,0.5,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.48,0.35714285714285715,0.46,0.5,0.4,0.58,0.36,0.5,0.38,0.6666666666666666,0.5042804648286375,0.4661150512214342,0
LOLTMNT01_153715,Kai'Sa,Vi,LeBlanc,Leona,Pantheon,Xayah,Lillia,Tristana,Rakan,Camille,0.5,0.5,1.0,0.5,0.5,0.6666666666666666,1.0,0.8333333333333334,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.46,0.58,0.4482758620689655,0.4,0.5,0.55,0.6,0.62,0.66,0.6296296296296297,0.6554783950617283,0.7205314009661835,0
LOLTMNT01_153722,Sivir,Brand,Corki,Rell,Ornn,Zeri,Sejuani,Yone,Zilean,Rumble,0.5,1.0,0.0,1.0,0.5,0.6666666666666666,0.8571428571428571,1.0,0.5,1.0,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0.6666666666666666,0.6111111111111112,0.46,0.68,0.5882352941176471,0.5,0.44,0.5813953488372093,0.5,0.44,0.624124649859944,0.7256205673758865,0
LOLTMNT01_154298,Miss Fortune,Sejuani,Lucian,Rell,Rumble,Ashe,Nocturne,Taliyah,Braum,Kennen,1.0,0.6666666666666666,0.5,0.5555555555555556,0.5,0.6666666666666666,0.5,0.5,1.0,0.6666666666666666,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,0.47619047619047616,0.44,0.42,0.68,0.44,0.42,0.5428571428571428,0.52,0.5833333333333334,0.6785714285714286,0.47222222222222215,0.4821202781729098,0
LOLTMNT01_154609,Ezreal,Shyvana,Jayce,Galio,Kennen,Kalista,Zyra,Aurelion Sol,Nautilus,Renekton,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,0.8333333333333334,1.0,0.4,1.0,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,0.58,0.5,0.5217391304347826,0.5,0.6896551724137931,0.5,0.5416666666666666,0.52,0.48,0.4,0.6647509578544062,0.7303921568627452,0
LOLTMNT01_155016,Kai'Sa,Zyra,Lucian,Leona,Gnar,Miss Fortune,Lillia,Yone,Alistar,Varus,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.75,0.5,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.46,0.56,0.42,0.38,0.56,0.45454545454545453,0.6363636363636364,0.5909090909090909,0.48,0.54,0.5878867744721403,0.5835660526836998,1
LOLTMNT01_155032,Ziggs,Brand,Yasuo,Rell,Renekton,Jhin,Nocturne,Corki,Nautilus,Kennen,0.0,1.0,0.5,0.7142857142857143,0.0,0.5,1.0,0.3333333333333333,0.7272727272727273,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.2222222222222222,0.5945945945945946,0.5,0.66,0.42,0.5909090909090909,0.5555555555555556,0.46,0.48,0.6666666666666666,0.5965069954200389,0.5676463822243873,0
LOLTMNT01_155046,Zeri,Vi,LeBlanc,Galio,Camille,Xayah,Amumu,Tristana,Rakan,Mordekaiser,0.6666666666666666,0.5,0.5,0.5,1.0,0.5,0.5,0.8,0.6666666666666666,0.5,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.5,0.58,0.43333333333333335,0.5,0.6428571428571429,0.5609756097560976,0.5,0.62,0.68,0.16666666666666666,0.5820462118417625,0.5788301701603655,1
LOLTMNT01_155051,Ezreal,Shyvana,Jayce,Bard,Aatrox,Ashe,Nidalee,Hwei,Braum,K'Sante,0.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.6666666666666666,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0.58,0.5,0.5,0.7142857142857143,0.48,0.44,0.6296296296296297,0.42,0.5945945945945946,0.3,0.5641565637786242,0.5904130591630592,0
LOLTMNT01_191597,Ezreal,Sejuani,Azir,Rell,K'Sante,Corki,Nocturne,Orianna,Alistar,Gnar,0.5,0.5,0.6923076923076923,0.5,0.6666666666666666,0.5,0.5,0.75,0.9,0.4444444444444444,0.2,0.4,0.2,0.5,0.2,0.8,0.8,0.8,0.8,0.8,0.56,0.62,0.62,0.48,0.36,0.5,0.5476190476190477,0.54,0.46,0.56,0.5414434523809524,0.6388888888888888,1
LOLTMNT01_191624,Ashe,Maokai,Ahri,Braum,Jax,Jhin,Xin Zhao,Viktor,Bard,Jayce,1.0,0.9230769230769231,0.7777777777777778,0.8571428571428571,0.5555555555555556,0.5,0.0,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.4,0.6,0.4,1.0,0.4,0.54,0.48,0.5,0.58,0.58,0.66,0.36,0.4,0.6666666666666666,0.41379310344827586,0.6309523809523809,0.6302706552706553,1
LOLTMNT01_191692,Varus,Viego,Azir,Braum,Ambessa,Miss Fortune,Wukong,Aurora,Bard,Jayce,0.625,0.6666666666666666,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.6,0.2,0.6,0.0,0.0,1.0,0.4,1.0,0.4,1.0,0.54,0.36585365853658536,0.64,0.58,0.5,0.44,0.7,0.25,0.6,0.4,0.42420062252405205,0.7976579520697168,1
LOLTMNT01_191715,Aphelios,Vi,Ahri,Rell,Renekton,Zeri,Pantheon,Vladimir,Poppy,Jax,0.5,0.7777777777777778,0.5,0.6153846153846154,0.5,0.7777777777777778,0.5,0.5,0.5,0.5,0.5,0.2,0.5,0.4,0.5,0.6,0.4,0.6,0.5,0.5,0.5675675675675675,0.46,0.52,0.48,0.42,0.46,0.2,0.5,0.3870967741935484,0.6,0.5441253951527923,0.593728569755967,1
LOLTMNT01_192707,Kai'Sa,Vi,Galio,Poppy,Ambessa,Tristana,Wukong,Swain,Rakan,Renekton,0.4444444444444444,0.6666666666666666,0.5,0.5,0.5,1.0,0.0,0.5,0.8333333333333334,1.0,0.2,0.6,0.2,0.5,0.2,0.6,0.6,0.6,0.6,0.6,0.5,0.46,0.6666666666666666,0.4,0.5,0.6,0.6666666666666666,0.5,0.66,0.4,0.5401310401310401,0.6349765258215962,0
LOLTMNT01_192721,Ezreal,Sejuani,Viktor,Alistar,K'Sante,Kai'Sa,Maokai,Corki,Rakan,Gnar,0.5,0.625,0.5,0.5,0.5,0.5,0.5,0.5,0.8888888888888888,0.5,0.6,0.4,0.6,0.5,0.5,0.5,0.2,0.5,0.4,0.5,0.56,0.62,0.3333333333333333,0.44,0.36,0.48,0.5,0.5,0.68,0.56,0.5974740036734957,0.5456338028169014,0
LOLTMNT01_193039,Ashe,Vi,Aurora,Bard,Gnar,Jhin,Zyra,Jayce,Rell,K'Sante,0.5,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,1.0,0.5454545454545454,0.5555555555555556,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.54,0.48,0.2222222222222222,0.5454545454545454,0.56,0.66,0.5405405405405406,0.3870967741935484,0.5,0.36,0.5,0.5438889335683083,1
LOLTMNT01_193073,Ezreal,Wukong,Akali,Alistar,Udyr,Corki,Sejuani,Viktor,Nautilus,Gwen,0.5,0.5,0.5,0.5,0.5,0.5,0.875,0.5,0.5454545454545454,1.0,0.5,0.5,0.5,0.5,0.5,0.6,0.4,0.6,0.6,0.4,0.54,0.6363636363636364,0.47058823529411764,0.42,0.42424242424242425,0.52,0.6,0.2857142857142857,0.48,0.5135135135135135,0.5,0.5426533737655167,1
LOLTMNT01_193083,Corki,Sejuani,Viktor,Rakan,Ambessa,Ezreal,Viego,Azir,Leona,Renekton,0.5,1.0,1.0,0.625,0.5,1.0,0.5,0.5,0.8,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.0,0.4,0.4,0.4,0.52,0.6,0.25,0.7,0.5,0.54,0.38095238095238093,0.64,0.36,0.46,0.5895833333333333,0.5792490275462412,1
LOLTMNT01_194013,Varus,Xin Zhao,Ahri,Leona,Renekton,Xayah,Maokai,Yone,Rakan,Ambessa,0.2857142857142857,0.5,0.5714285714285714,0.5454545454545454,0.5555555555555556,0.5,0.5,0.5,0.5,0.5,0.4,0.2,0.4,0.4,0.2,1.0,1.0,1.0,1.0,1.0,0.56,0.34,0.54,0.34,0.44,0.56,0.5,0.54,0.7,0.5,0.5362998166159086,0.9166666666666666,1
LOLTMNT01_194060,Varus,Wukong,Aurora,Renata Glasc,Jax,Zeri,Vi,Ahri,Rell,Jayce,0.8888888888888888,0.5,0.5,1.0,1.0,0.8888888888888888,0.5,0.5,0.75,0.5,0.2,0.0,0.4,0.2,0.2,0.6,0.6,0.6,0.6,0.6,0.58,0.6666666666666666,0.3,0.375,0.58,0.46,0.48,0.54,0.48,0.375,0.567178712231186,0.5954415954415955,0
LOLTMNT01_197947,Corki,Sejuani,Viktor,Alistar,Pantheon,Caitlyn,Ivern,Azir,Rell,Jax,0.5,0.6,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.2,0.2,0.2,0.25,0.2,0.6,0.4,0.6,0.5,0.5,0.52,0.62,0.3333333333333333,0.44,0.16666666666666666,0.5714285714285714,0.5,0.62,0.5,0.56,0.4856083459024636,0.5902793412549511,1
LOLTMNT01_198544,Ezreal,Viego,Aurora,Leona,Maokai,Ashe,Zyra,Jayce,Braum,Gnar,0.6,0.0,0.0,0.5,0.5,0.8,1.0,0.5,1.0,0.5,0.2,0.4,0.2,0.3333333333333333,0.2,0.6,0.4,0.6,0.3333333333333333,0.3333333333333333,0.52,0.37209302325581395,0.2727272727272727,0.34,0.48,0.54,0.5263157894736842,0.3939393939393939,0.58,0.56,0.505804311774461,0.5319022147147147,0
LOLTMNT01_198607,Jinx,Xin Zhao,Ahri,Thresh,K'Sante,Xayah,Zac,Taliyah,Rakan,Poppy,0.5,0.5,1.0,0.5,0.0,1.0,0.5,0.5384615384615384,0.5,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.44680851063829785,0.36,0.56,0.5,0.34,0.54,0.47058823529411764,0.5,0.7,0.375,0.5509778233462445,0.5159420289855072,0
LOLTMNT01_198625,Corki,Pantheon,Azir,Rell,Rumble,Miss Fortune,Sejuani,Taliyah,Maokai,Aatrox,0.5,0.5,0.42857142857142855,0.6666666666666666,0.8,0.2,0.7777777777777778,0.6,0.6666666666666666,0.7142857142857143,0.2,0.0,0.2,0.2,0.2,0.4,0.2,0.4,0.4,0.4,0.54,0.2857142857142857,0.6,0.48,0.52,0.44,0.64,0.52,0.48,0.48,0.5557475524568926,0.5353259442811682,0
LOLTMNT01_198654,Kai'Sa,Vi,Ahri,Poppy,Ambessa,Ezreal,Wukong,Aurora,Rakan,Jayce,1.0,0.5,0.0,1.0,0.5,0.42857142857142855,0.5,0.0,0.75,0.5,0.0,0.0,0.2,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.48,0.5,0.54,0.3939393939393939,0.5,0.5,0.6153846153846154,0.25,0.72,0.4117647058823529,0.5449013668841255,0.5414844891076936,0
LOLTMNT01_199445,Ashe,Wukong,Aurora,Bard,Jayce,Varus,Sejuani,Viktor,Rakan,Renekton,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,0.8,0.8,0.8,0.8,0.54,0.6428571428571429,0.3076923076923077,0.5833333333333334,0.42857142857142855,0.56,0.66,0.4,0.72,0.44,0.6388888888888888,0.6010783510783511,0
LOLTMNT01_199518,Corki,Lillia,Sion,Leona,Gnar,Caitlyn,Viego,Azir,Elise,Jax,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.52,0.5769230769230769,0.55,0.32,0.58,0.5333333333333333,0.36363636363636365,0.6,0.5,0.56,0.5976621417797888,0.5833333333333334,0
LOLTMNT01_199567,Ashe,Lillia,Yone,Braum,Jayce,Ezreal,Wukong,Smolder,Leona,Rumble,1.0,1.0,0.0,0.875,0.0,0.5,0.5,0.5,0.4444444444444444,0.5,0.6,0.6,0.6,0.6,0.6,0.75,0.6,0.75,0.6,0.75,0.54,0.5555555555555556,0.52,0.58,0.4166666666666667,0.54,0.6,0.4,0.32,0.54,0.6312785388127854,0.6730246913580248,1
LOLTMNT01_199596,Kai'Sa,Vi,Taliyah,Pantheon,Poppy,Tristana,Xin Zhao,Galio,Rakan,Jax,1.0,0.8,0.5,0.5,0.5,1.0,0.2857142857142857,0.5,0.8461538461538461,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.48,0.5,0.54,0.25,0.4,0.6,0.38,0.5,0.72,0.58,0.5946570972886762,0.6351351351351352,1
LOLTMNT01_200090,Ezreal,Xin Zhao,Sylas,Poppy,Rumble,Zeri,Vi,Ahri,Rell,Galio,1.0,0.5,0.5,0.5,0.5,0.9,0.5555555555555556,0.5454545454545454,0.7692307692307693,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.8,0.8,0.8,0.52,0.36,0.16666666666666666,0.38235294117647056,0.52,0.46,0.5,0.54,0.46,0.5714285714285714,0.5,0.6065069389892642,1
LOLTMNT01_200132,Caitlyn,Skarner,Azir,Elise,K'Sante,Corki,Ivern,Ahri,Rell,Ambessa,1.0,0.5,0.6363636363636364,0.5,0.8333333333333334,0.5,1.0,1.0,0.6428571428571429,0.5,0.6,0.6,0.6,0.6,0.6,0.6666666666666666,0.4,0.6666666666666666,0.6,0.6666666666666666,0.5625,0.6857142857142857,0.62,0.5,0.34,0.5,0.4838709677419355,0.52,0.46,0.4,0.6388888888888888,0.6294407615162332,0
LOLTMNT01_200198,Corki,Maokai,Ahri,Blitzcrank,K'Sante,Varus,Zyra,Jayce,Alistar,Poppy,1.0,0.6666666666666666,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.52,0.5,0.54,0.3333333333333333,0.34,0.58,0.5384615384615384,0.43243243243243246,0.44,0.4166666666666667,0.6298701298701298,0.6388888888888888,0
LOLTMNT01_225299,Ezreal,Xin Zhao,Azir,Rakan,Jayce,Miss Fortune,Vi,Xerath,Rell,Rumble,0.5,0.0,0.375,0.8,1.0,0.75,0.5,0.5,0.4,0.9090909090909091,0.2,0.25,0.2,0.2,0.2,0.6,0.6,0.75,0.6,0.6,0.54,0.38,0.58,0.64,0.43902439024390244,0.5,0.44,0.5,0.44,0.5,0.5131043854406784,0.6420682730923695,0
LOLTMNT01_226050,Ashe,Vi,Taliyah,Braum,Gwen,Miss Fortune,Sejuani,Zed,Rell,Azir,0.0,0.0,1.0,0.0,0.5,0.4444444444444444,0.8,0.5,0.5,0.5,0.4,0.6,0.5,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.5,0.44,0.54,0.6,0.5111111111111111,0.48,0.7,0.5,0.44,0.56,0.534341172079134,0.5491246862707534,0
LOLTMNT01_226100,Miss Fortune,Xin Zhao,Akali,Rell,Gwen,Varus,Wukong,Azir,Braum,Fiora,0.0,0.0,0.5,0.625,0.0,0.7,0.5,0.8571428571428571,1.0,0.5,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,0.5,0.36,0.45454545454545453,0.46,0.5,0.6,0.5294117647058824,0.58,0.58,0.5,0.5635442792579938,0.6226637735527957,1
