gameid,Blue_bot_champion,Blue_jng_champion,Blue_mid_champion,Blue_sup_champion,Blue_top_champion,Red_bot_champion,Red_jng_champion,Red_mid_champion,Red_sup_champion,Red_top_champion,Blue_bot_player_champ_wr,Blue_jng_player_champ_wr,Blue_mid_player_champ_wr,Blue_sup_player_champ_wr,Blue_top_player_champ_wr,Red_bot_player_champ_wr,Red_jng_player_champ_wr,Red_mid_player_champ_wr,Red_sup_player_champ_wr,Red_top_player_champ_wr,Blue_bot_player_recent_form,Blue_jng_player_recent_form,Blue_mid_player_recent_form,Blue_sup_player_recent_form,Blue_top_player_recent_form,Red_bot_player_recent_form,Red_jng_player_recent_form,Red_mid_player_recent_form,Red_sup_player_recent_form,Red_top_player_recent_form,blue_win_label,patch,teamname_blue,teamname_red
LOLTMNT02_131189,Ezreal,Taliyah,Lucian,Nautilus,Renekton,Kai'Sa,Brand,Jhin,Leona,K'Sante,0.0,0.5,0.0,0.2857142857142857,0.3333333333333333,0.0,0.5,0.5,0.6,0.6666666666666666,0.2,0.2,0.2,0.2,0.2,0.6,0.6,0.6,0.6,0.6,0,14.12,Los Grandes,FURIA
LOLTMNT02_131213,Jhin,Maokai,Tristana,Alistar,Rumble,Ziggs,Vi,Taliyah,Leona,Twisted Fate,1.0,0.6666666666666666,0.75,1.0,0.75,0.5,1.0,0.5714285714285714,0.5,0.6666666666666666,0.8,0.8,0.8,0.8,0.8,0.6,0.8,0.6,0.6,0.6,1,14.12,Vivo Keyd Stars,KaBuM! Esports
LOLTMNT02_145814,Miss Fortune,Sejuani,Taliyah,Alistar,Jax,Ashe,Vi,Ahri,Maokai,K'Sante,1.0,0.6,0.5714285714285714,0.75,1.0,0.75,1.0,0.6666666666666666,0.5,0.6,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,0,14.15,LOUD,FURIA
LOLTMNT02_145874,Ezreal,Vi,Aurora,Rell,Renekton,Miss Fortune,Sejuani,Taliyah,Nautilus,Gnar,0.5,0.6666666666666666,0.5,0.8,0.5,0.5,0.5384615384615384,0.5,0.7142857142857143,0.5,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,0,14.15,FURIA,LOUD
LOLTMNT02_146844,Kai'Sa,Sejuani,Taliyah,Alistar,Renekton,Zeri,Nocturne,Ahri,Maokai,Ornn,0.6666666666666666,0.5454545454545454,0.5,0.6,0.42857142857142855,0.3333333333333333,1.0,0.75,1.0,0.0,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0,14.15,LOUD,FURIA
LOLTMNT02_146866,Ashe,Vi,Hwei,Rell,Renekton,Xayah,Sejuani,Taliyah,Nautilus,Olaf,0.8,1.0,0.16666666666666666,1.0,0.6666666666666666,0.5,0.5,0.4444444444444444,0.6923076923076923,0.5,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0,14.15,FURIA,LOUD
LOLTMNT02_146930,Miss Fortune,Sejuani,Taliyah,Nautilus,Renekton,Ezreal,Nidalee,Aurora,Rell,K'Sante,0.6666666666666666,0.5714285714285714,0.5454545454545454,0.7333333333333333,0.375,0.4,1.0,0.0,0.6666666666666666,0.6666666666666666,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,1,14.15,LOUD,FURIA
LOLTMNT02_147323,Xayah,Amumu,Yone,Rakan,Rumble,Ezreal,Vi,LeBlanc,Rell,Aurora,0.6666666666666666,0.0,0.0,0.75,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,1,14.15,RED Canids,Fluxo
LOLTMNT02_147360,Ashe,Nocturne,Azir,Braum,Gnar,Jhin,Sejuani,Ziggs,Rell,Yone,0.0,0.5,0.6,0.5,0.3333333333333333,1.0,1.0,0.5,0.8333333333333334,1.0,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,0,14.15,Fluxo,RED Canids
LOLTMNT02_147819,Ashe,Talon,LeBlanc,Rakan,Sion,Varus,Ivern,Lucian,Alistar,K'Sante,1.0,1.0,0.5,0.5,1.0,0.25,0.25,0.5,0.5,0.2857142857142857,0.6,1.0,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,1,14.15,Vivo Keyd Stars Academy,Liberty Academy
LOLTMNT02_148350,Jhin,Sejuani,Yone,Alistar,Rumble,Ashe,Vi,Zeri,Rell,Kennen,1.0,1.0,0.5,1.0,1.0,0.0,0.4,0.5,0.45454545454545453,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.6,1,14.15,RED Canids,Fluxo
LOLTMNT02_148775,Miss Fortune,Maokai,Jhin,Amumu,Rumble,Ziggs,Xin Zhao,Corki,Leona,Renekton,0.5,0.3333333333333333,1.0,0.5,0.75,1.0,0.0,0.5,0.0,0.25,0.6,1.0,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,1,14.15,Vivo Keyd Stars Academy,Liberty Academy
LOLTMNT02_148794,Xayah,Lillia,Zeri,Nautilus,Poppy,Kai'Sa,Shyvana,Draven,Rell,Camille,0.5,0.5,0.5,0.46153846153846156,0.5,0.5,0.5,0.5,0.625,1.0,0.2,0.2,0.2,0.2,0.2,0.6,1.0,0.6,0.6,0.6,0,14.15,Liberty Academy,Vivo Keyd Stars Academy
LOLTMNT02_149245,Ashe,Maokai,Hwei,Blitzcrank,Gnar,Ziggs,Vi,Tristana,Bard,Aatrox,1.0,0.75,0.25,0.5,1.0,0.0,0.5,0.75,0.5,1.0,0.4,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.4,0,14.15,LOUD Academy,Rise Gaming
LOLTMNT02_150195,Miss Fortune,Lillia,Lucian,Nautilus,Kennen,Ezreal,Brand,Draven,Leona,Renekton,0.5,0.5,0.0,0.4166666666666667,1.0,0.5,1.0,0.5,0.0,0.4,0.2,0.2,0.2,0.2,0.2,0.8,0.6,0.6,0.6,0.6,1,14.15,Rise Gaming,LOUD Academy
LOLTMNT02_150217,Jhin,Sejuani,Tryndamere,Rakan,Jax,Zeri,Zyra,Corki,Amumu,K'Sante,0.5,0.0,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.42857142857142855,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,1,14.15,Rise Gaming,LOUD Academy
LOLTMNT02_151596,Ezreal,Vi,LeBlanc,Leona,Kennen,Miss Fortune,Xin Zhao,Taliyah,Braum,Rumble,0.3333333333333333,0.5,0.0,0.625,0.75,0.5,0.5,0.42857142857142855,0.4444444444444444,0.4,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,1,14.15,FURIA,Fluxo
LOLTMNT02_151624,Kai'Sa,Vi,Ezreal,Rell,Rumble,Zeri,Lee Sin,Ahri,Maokai,K'Sante,0.0,0.3333333333333333,0.5,0.4166666666666667,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.8,1.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.2,0.4,0.4,0.4,0.4,0.4,1,14.15,Fluxo,FURIA
LOLTMNT02_151639,Senna,Vi,Hwei,Ornn,Jax,Xayah,Maokai,Ezreal,Leona,Rumble,0.0,0.6,0.14285714285714285,0.5,1.0,0.5,1.0,1.0,0.25,0.42857142857142855,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,14.15,FURIA,Fluxo
LOLTMNT02_153055,Kai'Sa,Sejuani,Taliyah,Alistar,Renekton,Zeri,Nocturne,LeBlanc,Leona,Jax,0.3333333333333333,0.5,0.375,0.0,0.6666666666666666,0.375,1.0,0.3333333333333333,0.6666666666666666,1.0,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.4,1,14.15,Fluxo,FURIA
LOLTMNT02_153098,Xayah,Sejuani,Azir,Rakan,Jax,Kai'Sa,Maokai,Corki,Rell,Gragas,0.5,0.3333333333333333,0.2,0.7142857142857143,0.8,0.5,0.75,0.5,0.46153846153846156,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1,14.15,FURIA,Fluxo
LOLTMNT02_153425,Miss Fortune,Poppy,Smolder,Rell,Yone,Ezreal,Sejuani,Corki,Braum,Rumble,0.75,0.75,0.5,0.6,0.5,0.5,1.0,0.8571428571428571,0.8,0.8571428571428571,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0,14.15,LOUD,paiN Gaming
LOLTMNT02_153449,Ezreal,Sejuani,Lucian,Braum,Gwen,Miss Fortune,Poppy,Aurora,Nautilus,Camille,0.6666666666666666,1.0,1.0,0.8333333333333334,0.5,0.6,0.6,0.5,0.75,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1,14.15,paiN Gaming,LOUD
LOLTMNT02_153465,Kai'Sa,Nocturne,Aurora,Rell,Renekton,Ashe,Ivern,Corki,Alistar,Rumble,0.5714285714285714,0.0,0.0,0.5,0.4444444444444444,1.0,0.5,0.875,1.0,0.875,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0,14.15,LOUD,paiN Gaming
LOLTMNT02_153932,Miss Fortune,Brand,Tristana,Nautilus,Ornn,Aphelios,Zyra,Yone,Rell,Renekton,0.625,1.0,0.8333333333333334,0.5,1.0,0.6666666666666666,0.5,0.5,0.875,0.5,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,1,14.15,Vivo Keyd Stars,RED Canids
LOLTMNT02_154475,Jhin,Maokai,Ezreal,Alistar,Rumble,Miss Fortune,Vi,Aurora,Leona,Kennen,0.75,0.75,1.0,1.0,0.8,0.5,0.6666666666666666,0.5,0.4,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,14.15,Vivo Keyd Stars,RED Canids
LOLTMNT02_154490,Xayah,Ivern,Yone,Rakan,Renekton,Miss Fortune,Shyvana,Ezreal,Rell,Gwen,0.7,0.5,0.6666666666666666,0.8,0.6,0.6666666666666666,0.5,1.0,0.6363636363636364,1.0,0.8,0.8,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,0,14.15,RED Canids,Vivo Keyd Stars
LOLTMNT02_154497,Aphelios,Maokai,Taliyah,Rell,Jax,Miss Fortune,Shyvana,Corki,Alistar,Renekton,0.5,0.8571428571428571,0.7,0.8571428571428571,0.75,0.7142857142857143,1.0,0.8,1.0,0.75,0.6,0.6,0.6,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1,14.15,RED Canids,Vivo Keyd Stars
LOLTMNT02_155422,Jhin,Sejuani,Azir,Rakan,Renekton,Ashe,Vi,Yone,Braum,Kennen,1.0,0.0,0.5,0.5714285714285714,0.75,0.0,0.5,0.75,0.0,1.0,0.6,1.0,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,1,14.15,Vivo Keyd Stars Academy,KaBuM! Academy
LOLTMNT02_155436,Kai'Sa,Viego,Aurora,Leona,Jax,Varus,Lee Sin,Akali,Nautilus,Fiora,0.6666666666666666,1.0,0.5,0.75,0.5,0.6,1.0,0.5,0.75,0.5,0.8,1.0,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,1,14.15,Vivo Keyd Stars Academy,KaBuM! Academy
LOLTMNT02_155439,Draven,Lillia,Zeri,Rell,K'Sante,Jinx,Shyvana,Jayce,Poppy,Sion,0.5,0.5,0.5,0.6666666666666666,0.25,0.5,0.0,0.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,1,14.15,Vivo Keyd Stars Academy,KaBuM! Academy
LOLTMNT02_155716,Ezreal,Sejuani,Lucian,Rell,Olaf,Miss Fortune,Vi,Vladimir,Nautilus,Rumble,0.6666666666666666,0.0,0.5,0.6666666666666666,0.75,1.0,0.5714285714285714,0.5,0.46153846153846156,0.5,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,1,14.15,Ilha das Lendas,Rise Gaming
LOLTMNT02_155753,Draven,Viego,Malzahar,Blitzcrank,Gwen,Varus,Jarvan IV,LeBlanc,Braum,Gnar,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.8333333333333334,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0,14.15,Rise Gaming,Ilha das Lendas
LOLTMNT02_156339,Ashe,Shyvana,Yone,Alistar,Kennen,Jhin,Maokai,Jayce,Leona,Yorick,0.3333333333333333,0.5,0.0,0.75,1.0,0.0,0.5,0.0,0.3333333333333333,0.5,0.6,0.6,0.6,0.6,0.6,0.4,0.6,0.4,0.4,0.4,1,14.15,Rise Gaming,Ilha das Lendas
LOLTMNT02_156347,Aphelios,Lee Sin,Orianna,Galio,Aurora,Kai'Sa,Lillia,Aurelion Sol,Rakan,Renekton,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,1.0,0.75,1.0,0.0,0.2,0.4,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,1,14.15,Ilha das Lendas,Rise Gaming
LOLTMNT02_157927,Miss Fortune,Lillia,Yone,Rell,Udyr,Zeri,Sejuani,Azir,Alistar,Gangplank,0.0,0.5,0.5,0.5714285714285714,0.5,0.6666666666666666,0.6,0.7,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0,14.15,FURIA,LOUD
LOLTMNT02_157933,Kai'Sa,Maokai,Taliyah,Nautilus,Gnar,Xayah,Zyra,Zeri,Rell,Nasus,0.5,0.6666666666666666,0.5833333333333334,0.7058823529411765,0.6,1.0,1.0,0.5,0.5555555555555556,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0,14.15,LOUD,FURIA
LOLTMNT02_157939,Miss Fortune,Jarvan IV,Ahri,Rell,Gangplank,Varus,Sejuani,Azir,Braum,Jax,0.25,1.0,0.6666666666666666,0.6,0.5,0.875,0.625,0.6666666666666666,0.5,0.9166666666666666,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0,14.15,FURIA,LOUD
LOLTMNT02_158531,Zeri,Maokai,Azir,Rell,Renekton,Miss Fortune,Ivern,Tristana,Leona,Ornn,0.6,0.7142857142857143,0.6666666666666666,0.42857142857142855,0.4,0.0,0.5,1.0,0.6,0.5,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,1,14.15,LOUD,FURIA
LOLTMNT02_158553,Zeri,Maokai,Azir,Alistar,Gangplank,Miss Fortune,Zyra,Corki,Rell,Gwen,0.7142857142857143,0.75,0.7272727272727273,0.5714285714285714,1.0,0.0,0.5,0.0,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0,14.15,LOUD,FURIA
LOLTMNT02_158739,Miss Fortune,Shyvana,Smolder,Leona,Ornn,Jhin,Brand,Corki,Alistar,Camille,0.6666666666666666,0.5,0.5,0.8,1.0,1.0,1.0,0.8888888888888888,1.0,0.5,0.8,0.8,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,0,14.15,Vivo Keyd Stars,paiN Gaming
LOLTMNT02_158758,Kalista,Brand,Zeri,Nautilus,Renekton,Miss Fortune,Zyra,Tristana,Alistar,Jax,0.4,0.6666666666666666,0.5,0.5714285714285714,0.6,1.0,0.6666666666666666,1.0,1.0,0.5714285714285714,0.4,0.4,0.4,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1,14.15,Vivo Keyd Stars,paiN Gaming
LOLTMNT02_158918,Ashe,Maokai,Corki,Braum,Rumble,Jhin,Zyra,Zeri,Rell,Udyr,1.0,0.875,0.875,1.0,1.0,1.0,1.0,0.5,0.625,0.5,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,1,14.15,paiN Gaming Academy,FURIA Youth
LOLTMNT02_158931,Aphelios,Vi,Ahri,Amumu,Jax,Xayah,Viego,Orianna,Rakan,K'Sante,0.5,0.6666666666666666,0.4,0.5,1.0,0.75,1.0,0.6666666666666666,1.0,0.3333333333333333,0.4,0.4,0.4,0.4,0.4,1.0,1.0,1.0,1.0,1.0,0,14.15,FURIA Youth,paiN Gaming Academy
LOLTMNT02_159165,Ashe,Zyra,Corki,Alistar,K'Sante,Jhin,Brand,Lucian,Rell,Jax,1.0,0.6,0.9,1.0,0.875,0.8,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,1,14.15,paiN Gaming,Vivo Keyd Stars
LOLTMNT02_159183,Ashe,Zyra,Tristana,Rell,K'Sante,Jhin,Brand,Corki,Leona,Gnar,1.0,0.5714285714285714,0.5,0.16666666666666666,0.8888888888888888,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,1,14.15,paiN Gaming,Vivo Keyd Stars
LOLTMNT02_159329,Kai'Sa,Brand,Ezreal,Nautilus,Olaf,Varus,Lillia,Azir,Leona,Renekton,0.6,0.6666666666666666,1.0,1.0,0.5,0.875,1.0,0.875,0.75,1.0,0.6,0.6,0.6,0.6,0.6,1.0,1.0,1.0,1.0,1.0,0,14.15,FURIA Youth,paiN Gaming Academy
LOLTMNT02_159498,Ezreal,Udyr,Ahri,Braum,K'Sante,Kai'Sa,Vi,Swain,Rell,Camille,0.75,1.0,0.6666666666666666,1.0,0.5,0.75,1.0,0.5,0.7,1.0,0.6,0.6,0.6,0.6,0.6,1.0,1.0,1.0,1.0,1.0,0,14.15,Ilha das Lendas,Vivo Keyd Stars Academy
LOLTMNT02_159650,Varus,Lee Sin,LeBlanc,Rakan,Gnar,Draven,Lillia,Ezreal,Amumu,Nasus,0.4,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,1,14.15,FURIA Youth,Vivo Keyd Stars Academy
LOLTMNT02_159653,Miss Fortune,Rengar,Azir,Seraphine,Ornn,Caitlyn,Nidalee,Jayce,Braum,K'Sante,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.0,1.0,0.7142857142857143,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,1,14.15,Vivo Keyd Stars Academy,FURIA Youth
LOLTMNT02_159654,Kalista,Vi,Yone,Renata Glasc,Gwen,Zeri,Skarner,Akali,Pyke,Camille,0.5,0.5,0.5,0.5,0.0,0.75,1.0,0.0,0.5,1.0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0,14.15,FURIA Youth,Vivo Keyd Stars Academy
LOLTMNT02_160072,Ashe,Sejuani,Yone,Leona,Renekton,Miss Fortune,Lillia,Lucian,Alistar,Gwen,1.0,0.5,0.5,0.8,0.8,1.0,0.5,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,1,14.15,Vivo Keyd Stars Academy,Ilha das Lendas
LOLTMNT02_160082,Aphelios,Brand,Jayce,Amumu,Pantheon,Jhin,Shyvana,Corki,Blitzcrank,Ornn,1.0,0.5,0.0,0.5,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.4,0.4,0.4,0.4,0.4,1.0,1.0,1.0,1.0,1.0,0,14.15,Ilha das Lendas,Vivo Keyd Stars Academy
LOLTMNT02_160235,Jhin,Zyra,Lucian,Nautilus,Rumble,Ashe,Maokai,Corki,Leona,Kennen,0.75,0.6666666666666666,1.0,0.75,0.4,1.0,0.5,0.75,0.8333333333333334,0.75,0.4,0.4,0.4,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1,14.15,FURIA Youth,Vivo Keyd Stars Academy
LOLTMNT02_160243,Kai'Sa,Sejuani,Hwei,Alistar,Jax,Xayah,Brand,Taliyah,Rell,Renekton,0.8,0.6666666666666666,0.75,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666,0.5555555555555556,0.0,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,1,14.15,Vivo Keyd Stars Academy,FURIA Youth
LOLTMNT02_161151,Miss Fortune,Brand,Corki,Rell,Renekton,Jhin,Lillia,Sion,Rakan,Gnar,0.5,0.5,0.6,0.4444444444444444,0.4166666666666667,1.0,1.0,1.0,0.6666666666666666,1.0,0.2,0.2,0.2,0.2,0.2,0.6,0.6,0.6,0.6,0.6,0,14.15,LOUD,RED Canids
LOLTMNT02_161325,Zeri,Zyra,Lucian,Alistar,K'Sante,Miss Fortune,Sejuani,Ezreal,Nautilus,Jax,1.0,0.0,1.0,1.0,0.5714285714285714,0.6,0.5714285714285714,1.0,0.625,0.5714285714285714,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0,14.15,RED Canids,Vivo Keyd Stars
LOLTMNT02_161335,Jhin,Lillia,Sion,Rell,Renekton,Kai'Sa,Brand,Zeri,Alistar,Ornn,1.0,1.0,1.0,0.8,0.5,0.7142857142857143,0.6,1.0,0.8,0.75,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1,14.15,RED Canids,Vivo Keyd Stars
LOLTMNT02_161361,Miss Fortune,Nocturne,Orianna,Nautilus,Gwen,Jhin,Amumu,Azir,Rell,Renekton,0.6363636363636364,0.7142857142857143,0.8181818181818182,0.6666666666666666,1.0,1.0,0.5,0.5,0.8181818181818182,0.5555555555555556,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,1,14.15,Vivo Keyd Stars,RED Canids
LOLTMNT02_161449,Ashe,Lillia,Corki,Braum,Jax,Miss Fortune,Sejuani,Hwei,Leona,Renekton,1.0,1.0,0.8888888888888888,1.0,0.5,1.0,0.75,0.8,0.7142857142857143,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,1,14.15,paiN Gaming Academy,Vivo Keyd Stars Academy
LOLTMNT02_161455,Jhin,Talon,Azir,Nautilus,Camille,Zeri,Zyra,Smolder,Alistar,Gwen,1.0,1.0,1.0,0.7142857142857143,1.0,0.7142857142857143,1.0,0.5,1.0,0.5,0.6,0.6,0.6,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1,14.15,Vivo Keyd Stars Academy,paiN Gaming Academy
LOLTMNT02_162118,Miss Fortune,Morgana,Lucian,Rell,Gnar,Ashe,Vi,Cassiopeia,Braum,Renekton,0.0,0.5,0.5,0.7777777777777778,1.0,0.3333333333333333,0.8,1.0,0.6666666666666666,0.45454545454545453,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,1,14.15,RED Canids,LOUD
LOLTMNT02_162129,Ashe,Sejuani,Ziggs,Rell,Gangplank,Miss Fortune,Skarner,Taliyah,Alistar,Renekton,0.25,0.6470588235294118,0.5,0.5,0.5,0.5,0.5,0.7272727272727273,1.0,0.42857142857142855,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0,14.15,LOUD,RED Canids
LOLTMNT02_162300,Kalista,Lillia,Ezreal,Renata Glasc,Renekton,Miss Fortune,Vi,Ahri,Rakan,Jax,0.5,0.5,1.0,0.0,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.5555555555555556,0.7142857142857143,0.8,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,1,14.15,Vivo Keyd Stars,RED Canids
LOLTMNT02_162324,Kalista,Brand,Ezreal,Leona,Renekton,Miss Fortune,Sejuani,Viktor,Alistar,Gnar,0.5714285714285714,0.5,1.0,0.5714285714285714,0.7142857142857143,0.5,1.0,0.5,0.75,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0,14.15,Vivo Keyd Stars,RED Canids
LOLTMNT02_162420,Kai'Sa,Xin Zhao,Ahri,Poppy,Kennen,Draven,Shyvana,Swain,Rell,K'Sante,1.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.7272727272727273,0.4,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,1,14.15,paiN Gaming Academy,Vivo Keyd Stars Academy
LOLTMNT02_162422,Varus,Maokai,Lucian,Renata Glasc,Vladimir,Kalista,Viego,Taliyah,Amumu,Ornn,0.5714285714285714,0.4,0.5,1.0,0.5,1.0,1.0,0.75,0.5,1.0,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,1,14.15,Vivo Keyd Stars Academy,paiN Gaming Academy
LOLTMNT02_162423,Twitch,Vi,Yone,Rakan,Rumble,Ezreal,Rengar,Tristana,Seraphine,Sion,0.5,0.6,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0,14.15,paiN Gaming Academy,Vivo Keyd Stars Academy
LOLTMNT02_164656,Ezreal,Sejuani,Smolder,Rakan,Jax,Jhin,Lillia,Corki,Leona,K'Sante,0.75,1.0,0.5,0.8181818181818182,0.5,0.5714285714285714,1.0,0.5714285714285714,0.5,0.625,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,1,14.15,paiN Gaming,Vivo Keyd Stars
LOLTMNT02_164659,Jhin,Maokai,Viktor,Nautilus,Renekton,Xayah,Ivern,Smolder,Rell,Olaf,0.5,0.7777777777777778,1.0,0.7,0.625,0.7272727272727273,1.0,1.0,0.2857142857142857,0.5,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,0,14.15,Vivo Keyd Stars,paiN Gaming
LOLTMNT02_164660,Ziggs,Sejuani,Smolder,Rell,K'Sante,Kalista,Vi,Azir,Alistar,Gnar,0.5,1.0,1.0,0.375,0.9,0.5,0.7777777777777778,0.0,0.6666666666666666,0.7142857142857143,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,0,14.15,paiN Gaming,Vivo Keyd Stars
LOLTMNT02_164661,Ezreal,Lillia,Corki,Alistar,K'Sante,Jhin,Viego,Azir,Nautilus,Nasus,0.8,0.5,0.9090909090909091,0.8888888888888888,0.8181818181818182,0.4444444444444444,1.0,0.3333333333333333,0.6363636363636364,0.5,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,1,14.15,paiN Gaming,Vivo Keyd Stars
LOLTMNT02_210665,Xayah,Pantheon,Aurora,Alistar,Gragas,Caitlyn,Vi,Galio,Neeko,Aatrox,1.0,0.5,0.0,1.0,0.6666666666666666,0.0,0.5,1.0,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,1,15.03,LOUD,RED Canids
LOLTMNT02_210695,Caitlyn,Maokai,Corki,Braum,K'Sante,Ezreal,Xin Zhao,Ahri,Rakan,Gwen,0.75,0.9285714285714286,0.9166666666666666,0.8888888888888888,0.7692307692307693,0.5,0.6666666666666666,0.625,0.7777777777777778,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0,15.03,paiN Gaming,FURIA
LOLTMNT02_210778,Ezreal,Skarner,Mel,Rakan,Jax,Ashe,Brand,Yone,Neeko,K'Sante,0.5,0.5,0.5,1.0,0.9230769230769231,1.0,1.0,0.6666666666666666,0.75,0.7142857142857143,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,1,15.03,LOUD,paiN Gaming
